order_id,created_time,pickup_restaurant,pickup_lat,pickup_lng,dropoff_area,dropoff_lat,dropoff_lng,estimated_delivery_time_min
ORD-SPREAD-1049,2025-01-15 18:43:41,Restaurant #646,25.268211,51.567555,Residential Unit,25.252539,51.525301,31
ORD-SPREAD-1050,2025-01-15 18:58:07,Restaurant #662,25.269511,51.567953,Residential Unit,25.273126,51.54581,25
ORD-SPREAD-1051,2025-01-15 18:43:14,Restaurant #931,25.230441,51.482052,Residential Unit,25.328618,51.440521,41
ORD-SPREAD-1052,2025-01-15 18:56:57,Restaurant #604,25.36142,51.486898,Residential Unit,25.310827,51.4752,27
ORD-SPREAD-1053,2025-01-15 18:01:27,Restaurant #875,25.282545,51.489612,Residential Unit,25.27646,51.497603,23
ORD-SPREAD-1054,2025-01-15 18:56:02,Restaurant #356,25.22575,51.441662,Residential Unit,25.209897,51.471792,23
ORD-SPREAD-1055,2025-01-15 18:50:48,Restaurant #784,25.400395,51.492632,Residential Unit,25.453649,51.467154,33
ORD-SPREAD-1056,2025-01-15 18:21:52,Restaurant #419,25.302062,51.484451,Residential Unit,25.322188,51.445063,26
ORD-SPREAD-1057,2025-01-15 18:22:56,Restaurant #642,25.271797,51.542589,Residential Unit,25.252782,51.529094,19
ORD-SPREAD-1058,2025-01-15 18:03:52,Restaurant #271,25.195742,51.426588,Residential Unit,25.211724,51.391814,24
ORD-SPREAD-1059,2025-01-15 18:29:22,Restaurant #545,25.249852,51.505362,Residential Unit,25.264394,51.532029,27
ORD-SPREAD-1060,2025-01-15 18:34:50,Restaurant #144,25.282534,51.498798,Residential Unit,25.285699,51.495724,15
ORD-SPREAD-1061,2025-01-15 18:41:03,Restaurant #262,25.246627,51.503915,Residential Unit,25.259323,51.519434,18
ORD-SPREAD-1062,2025-01-15 18:52:04,Restaurant #160,25.22533,51.477303,Residential Unit,25.185529,51.432912,31
ORD-SPREAD-1063,2025-01-15 18:55:00,Restaurant #641,25.26018,51.437241,Residential Unit,25.2638,51.457069,24
ORD-SPREAD-1064,2025-01-15 18:51:04,Restaurant #420,25.326925,51.465008,Residential Unit,25.260855,51.485245,32
ORD-SPREAD-1065,2025-01-15 18:31:56,Restaurant #683,25.30331,51.463331,Residential Unit,25.267678,51.454414,24
ORD-SPREAD-1066,2025-01-15 18:10:27,Restaurant #545,25.296418,51.508109,Residential Unit,25.257841,51.542349,30
ORD-SPREAD-1067,2025-01-15 18:45:39,Restaurant #245,25.290585,51.477694,Residential Unit,25.292901,51.446315,29
ORD-SPREAD-1068,2025-01-15 18:30:19,Restaurant #879,25.225768,51.492141,Residential Unit,25.220542,51.48493,16
ORD-SPREAD-1069,2025-01-15 18:11:00,Restaurant #251,25.290508,51.432239,Residential Unit,25.292586,51.444579,23
ORD-SPREAD-1070,2025-01-15 18:36:29,Restaurant #377,25.246243,51.496805,Residential Unit,25.243615,51.487521,22
ORD-SPREAD-1071,2025-01-15 18:35:40,Restaurant #805,25.322756,51.484132,Residential Unit,25.389445,51.485995,32
ORD-SPREAD-1072,2025-01-15 18:16:06,Restaurant #828,25.292285,51.511949,Residential Unit,25.278415,51.499349,20
ORD-SPREAD-1073,2025-01-15 18:40:35,Restaurant #223,25.271484,51.500012,Residential Unit,25.271476,51.462314,30
ORD-SPREAD-1074,2025-01-15 18:11:08,Restaurant #250,25.267564,51.46833,Residential Unit,25.333827,51.500818,40
ORD-SPREAD-1075,2025-01-15 18:12:52,Restaurant #397,25.34908,51.49907,Residential Unit,25.316877,51.488506,28
ORD-SPREAD-1076,2025-01-15 18:59:36,Restaurant #442,25.176445,51.568879,Residential Unit,25.186188,51.553205,19
ORD-SPREAD-1077,2025-01-15 18:39:37,Restaurant #983,25.275124,51.487988,Residential Unit,25.29891,51.452663,31
ORD-SPREAD-1078,2025-01-15 18:32:48,Restaurant #138,25.32178,51.473019,Residential Unit,25.299159,51.456929,23
ORD-SPREAD-1079,2025-01-15 18:42:50,Restaurant #172,25.22144,51.489566,Residential Unit,25.242526,51.446618,33
ORD-SPREAD-1080,2025-01-15 18:25:59,Restaurant #480,25.283723,51.451187,Residential Unit,25.284742,51.44922,15
ORD-SPREAD-1081,2025-01-15 18:24:07,Restaurant #517,25.264561,51.454093,Residential Unit,25.236798,51.471288,28
ORD-SPREAD-1082,2025-01-15 18:39:02,Restaurant #418,25.280849,51.499036,Residential Unit,25.279095,51.533437,24
ORD-SPREAD-1083,2025-01-15 18:56:46,Restaurant #161,25.232536,51.508057,Residential Unit,25.222217,51.500348,19
ORD-SPREAD-1084,2025-01-15 18:57:15,Restaurant #896,25.266459,51.509055,Residential Unit,25.271565,51.476549,28
ORD-SPREAD-1085,2025-01-15 18:01:19,Restaurant #823,25.277929,51.427889,Residential Unit,25.257803,51.391292,29
ORD-SPREAD-1086,2025-01-15 18:56:31,Restaurant #194,25.28161,51.510847,Residential Unit,25.244966,51.473624,32
ORD-SPREAD-1087,2025-01-15 18:44:28,Restaurant #662,25.235418,51.455137,Residential Unit,25.194491,51.459741,31
ORD-SPREAD-1088,2025-01-15 18:11:37,Restaurant #936,25.239766,51.458092,Residential Unit,25.257238,51.45545,22
ORD-SPREAD-1089,2025-01-15 18:43:48,Restaurant #132,25.265104,51.506938,Residential Unit,25.292256,51.513579,20
ORD-SPREAD-1090,2025-01-15 18:47:15,Restaurant #348,25.321494,51.494603,Residential Unit,25.22387,51.490731,39
ORD-SPREAD-1091,2025-01-15 18:14:21,Restaurant #178,25.315231,51.496751,Residential Unit,25.275707,51.499747,31
ORD-SPREAD-1092,2025-01-15 18:23:46,Restaurant #826,25.313195,51.484974,Residential Unit,25.308369,51.483428,19
ORD-SPREAD-1093,2025-01-15 18:31:47,Restaurant #255,25.27552,51.482696,Residential Unit,25.308928,51.497608,30
ORD-SPREAD-1094,2025-01-15 18:09:54,Restaurant #558,25.339778,51.485187,Residential Unit,25.345111,51.486507,22
ORD-SPREAD-1095,2025-01-15 18:35:51,Restaurant #622,25.32904,51.452707,Residential Unit,25.362409,51.443024,24
ORD-SPREAD-1096,2025-01-15 18:16:55,Restaurant #465,25.319835,51.515602,Residential Unit,25.210894,51.504483,44
ORD-SPREAD-1097,2025-01-15 18:25:25,Restaurant #565,25.311806,51.505306,Residential Unit,25.372843,51.522176,34
ORD-SPREAD-1098,2025-01-15 18:40:29,Restaurant #981,25.337847,51.506151,Residential Unit,25.354843,51.436745,33
ORD-SPREAD-1099,2025-01-15 18:39:13,Restaurant #627,25.248853,51.486542,Residential Unit,25.231193,51.51848,25
