order_id,created_time,pickup_restaurant,pickup_lat,pickup_lng,dropoff_area,dropoff_lat,dropoff_lng,estimated_delivery_time_min
ORD-SPREAD-1027,2025-01-15 18:29:11,Restaurant #175,25.26939,51.485051,Residential Unit,25.25283,51.46933,26
ORD-SPREAD-1028,2025-01-15 18:59:07,Restaurant #523,25.231972,51.406042,Residential Unit,25.174191,51.352297,34
ORD-SPREAD-1029,2025-01-15 18:44:23,Restaurant #663,25.250241,51.456429,Residential Unit,25.238427,51.438076,20
ORD-SPREAD-1030,2025-01-15 18:22:46,Restaurant #775,25.251733,51.561154,Residential Unit,25.203659,51.563259,25
ORD-SPREAD-1031,2025-01-15 18:32:51,Restaurant #649,25.280179,51.48243,Residential Unit,25.283458,51.41334,39
ORD-SPREAD-1032,2025-01-15 18:26:55,Restaurant #866,25.315612,51.458268,Residential Unit,25.241762,51.513076,46
ORD-SPREAD-1033,2025-01-15 18:37:02,Restaurant #550,25.277294,51.478646,Residential Unit,25.243045,51.543074,40
ORD-SPREAD-1034,2025-01-15 18:17:44,Restaurant #765,25.234833,51.455707,Residential Unit,25.250015,51.429426,20
ORD-SPREAD-1035,2025-01-15 18:47:55,Restaurant #701,25.272813,51.471467,Residential Unit,25.31517,51.49825,28
ORD-SPREAD-1036,2025-01-15 18:18:11,Restaurant #787,25.306804,51.476444,Residential Unit,25.337111,51.511254,31
ORD-SPREAD-1037,2025-01-15 18:16:10,Restaurant #538,25.279968,51.545723,Residential Unit,25.265017,51.48878,33
ORD-SPREAD-1038,2025-01-15 18:08:25,Restaurant #872,25.269389,51.514662,Residential Unit,25.288976,51.447443,33
ORD-SPREAD-1039,2025-01-15 18:49:05,Restaurant #131,25.192145,51.504033,Residential Unit,25.17717,51.490778,26
ORD-SPREAD-1040,2025-01-15 18:34:13,Restaurant #693,25.239555,51.483604,Residential Unit,25.248681,51.430969,32
ORD-SPREAD-1041,2025-01-15 18:23:19,Restaurant #938,25.255238,51.485144,Residential Unit,25.255685,51.430086,36
ORD-SPREAD-1042,2025-01-15 18:01:04,Restaurant #458,25.309222,51.46198,Residential Unit,25.348335,51.434924,26
ORD-SPREAD-1043,2025-01-15 18:58:52,Restaurant #244,25.383951,51.518296,Residential Unit,25.368806,51.522383,24
ORD-SPREAD-1044,2025-01-15 18:56:52,Restaurant #278,25.339284,51.514294,Residential Unit,25.281945,51.505616,31
ORD-SPREAD-1045,2025-01-15 18:42:11,Restaurant #159,25.257687,51.497226,Residential Unit,25.252775,51.539532,26
ORD-SPREAD-1046,2025-01-15 18:27:30,Restaurant #978,25.298608,51.480675,Residential Unit,25.268424,51.455223,23
ORD-SPREAD-1047,2025-01-15 18:19:21,Restaurant #314,25.311649,51.469451,Residential Unit,25.307017,51.487209,24
ORD-SPREAD-1048,2025-01-15 18:15:38,Restaurant #116,25.27961,51.458259,Residential Unit,25.25578,51.456447,20
ORD-SPREAD-1049,2025-01-15 18:50:54,Restaurant #423,25.27859,51.52975,Residential Unit,25.265219,51.491651,29
ORD-SPREAD-1050,2025-01-15 18:47:22,Restaurant #176,25.299367,51.474699,Residential Unit,25.276193,51.499344,29
ORD-SPREAD-1051,2025-01-15 18:06:28,Restaurant #629,25.323931,51.490691,Residential Unit,25.304467,51.461926,28
ORD-SPREAD-1052,2025-01-15 18:57:52,Restaurant #419,25.223553,51.457701,Residential Unit,25.309738,51.513874,41
ORD-SPREAD-1053,2025-01-15 18:00:30,Restaurant #704,25.254457,51.490844,Residential Unit,25.241986,51.498573,23
ORD-SPREAD-1054,2025-01-15 18:20:58,Restaurant #418,25.31476,51.494271,Residential Unit,25.371971,51.524095,36
ORD-SPREAD-1055,2025-01-15 18:53:37,Restaurant #231,25.280843,51.510571,Residential Unit,25.297318,51.446835,34
ORD-SPREAD-1056,2025-01-15 18:29:07,Restaurant #403,25.24224,51.541312,Residential Unit,25.185666,51.559972,29
ORD-SPREAD-1057,2025-01-15 18:35:42,Restaurant #107,25.261493,51.517197,Residential Unit,25.213781,51.542397,33
ORD-SPREAD-1058,2025-01-15 18:21:06,Restaurant #785,25.301468,51.501242,Residential Unit,25.309931,51.471055,25
ORD-SPREAD-1059,2025-01-15 18:49:46,Restaurant #493,25.271218,51.507504,Residential Unit,25.257663,51.502903,23
ORD-SPREAD-1060,2025-01-15 18:53:54,Restaurant #603,25.277236,51.523215,Residential Unit,25.291496,51.486756,30
ORD-SPREAD-1061,2025-01-15 18:19:14,Restaurant #936,25.339498,51.49373,Residential Unit,25.36977,51.439239,29
ORD-SPREAD-1062,2025-01-15 18:31:10,Restaurant #773,25.314324,51.500684,Residential Unit,25.328571,51.474397,20
ORD-SPREAD-1063,2025-01-15 18:41:49,Restaurant #338,25.258128,51.537672,Residential Unit,25.273004,51.483481,32
ORD-SPREAD-1064,2025-01-15 18:12:42,Restaurant #513,25.278995,51.484099,Residential Unit,25.198834,51.502449,35
ORD-SPREAD-1065,2025-01-15 18:55:54,Restaurant #663,25.329234,51.518157,Residential Unit,25.363308,51.494774,30
ORD-SPREAD-1066,2025-01-15 18:23:40,Restaurant #868,25.261896,51.476081,Residential Unit,25.235701,51.50326,28
ORD-SPREAD-1067,2025-01-15 18:40:55,Restaurant #511,25.276749,51.4916,Residential Unit,25.214646,51.516271,38
ORD-SPREAD-1068,2025-01-15 18:03:31,Restaurant #765,25.304321,51.456557,Residential Unit,25.276101,51.485162,30
ORD-SPREAD-1069,2025-01-15 18:19:12,Restaurant #383,25.30123,51.480153,Residential Unit,25.245878,51.501816,34
ORD-SPREAD-1070,2025-01-15 18:07:38,Restaurant #829,25.294674,51.474722,Residential Unit,25.274422,51.492245,22
ORD-SPREAD-1071,2025-01-15 18:22:24,Restaurant #692,25.297159,51.501318,Residential Unit,25.318133,51.46569,30
ORD-SPREAD-1072,2025-01-15 18:19:16,Restaurant #357,25.255523,51.496447,Residential Unit,25.288587,51.454567,32
ORD-SPREAD-1073,2025-01-15 18:21:54,Restaurant #675,25.306637,51.495631,Residential Unit,25.273792,51.523448,28
ORD-SPREAD-1074,2025-01-15 18:04:21,Restaurant #814,25.26605,51.478174,Residential Unit,25.289934,51.442621,31
ORD-SPREAD-1075,2025-01-15 18:37:57,Restaurant #937,25.241707,51.547293,Residential Unit,25.278586,51.555564,27
ORD-SPREAD-1076,2025-01-15 18:26:34,Restaurant #985,25.236602,51.517263,Residential Unit,25.252256,51.49365,24
ORD-SPREAD-1077,2025-01-15 18:29:36,Restaurant #794,25.290277,51.511057,Residential Unit,25.339115,51.48459,27
ORD-SPREAD-1078,2025-01-15 18:12:23,Restaurant #272,25.237447,51.468679,Residential Unit,25.271568,51.498557,31
ORD-SPREAD-1079,2025-01-15 18:51:22,Restaurant #112,25.316901,51.503937,Residential Unit,25.351989,51.438111,33
ORD-SPREAD-1080,2025-01-15 18:11:21,Restaurant #860,25.332285,51.487699,Residential Unit,25.365791,51.463957,31
ORD-SPREAD-1081,2025-01-15 18:04:55,Restaurant #914,25.235792,51.547761,Residential Unit,25.20964,51.553239,24
ORD-SPREAD-1082,2025-01-15 18:26:24,Restaurant #190,25.228498,51.530347,Residential Unit,25.233612,51.52852,15
ORD-SPREAD-1083,2025-01-15 18:27:14,Restaurant #963,25.233545,51.504246,Residential Unit,25.249798,51.537975,28
ORD-SPREAD-1084,2025-01-15 18:38:02,Restaurant #451,25.287471,51.465055,Residential Unit,25.331033,51.428661,31
ORD-SPREAD-1085,2025-01-15 18:27:39,Restaurant #743,25.276268,51.5146,Residential Unit,25.309057,51.50651,24
ORD-SPREAD-1086,2025-01-15 18:00:04,Restaurant #906,25.340181,51.496616,Residential Unit,25.32386,51.511094,18
ORD-SPREAD-1087,2025-01-15 18:53:00,Restaurant #449,25.274561,51.519623,Residential Unit,25.237837,51.531402,24
ORD-SPREAD-1088,2025-01-15 18:17:36,Restaurant #137,25.302184,51.481553,Residential Unit,25.336956,51.479337,26
ORD-SPREAD-1089,2025-01-15 18:52:10,Restaurant #248,25.314566,51.490864,Residential Unit,25.235662,51.503602,39
ORD-SPREAD-1090,2025-01-15 18:09:38,Restaurant #776,25.284161,51.489071,Residential Unit,25.277173,51.494078,18
ORD-SPREAD-1091,2025-01-15 18:56:51,Restaurant #511,25.335743,51.491167,Residential Unit,25.314165,51.460179,24
ORD-SPREAD-1092,2025-01-15 18:42:45,Restaurant #560,25.329121,51.453906,Residential Unit,25.317549,51.442396,22
ORD-SPREAD-1093,2025-01-15 18:17:26,Restaurant #739,25.379868,51.547261,Residential Unit,25.367977,51.523242,26
ORD-SPREAD-1094,2025-01-15 18:04:23,Restaurant #612,25.315354,51.482897,Residential Unit,25.21955,51.528426,41
ORD-SPREAD-1095,2025-01-15 18:12:27,Restaurant #189,25.292186,51.492118,Residential Unit,25.31988,51.490739,24
ORD-SPREAD-1096,2025-01-15 18:50:55,Restaurant #217,25.224822,51.452652,Residential Unit,25.249535,51.487433,31
ORD-SPREAD-1097,2025-01-15 18:08:06,Restaurant #853,25.372632,51.548325,Residential Unit,25.360567,51.509191,31
ORD-SPREAD-1098,2025-01-15 18:42:42,Restaurant #575,25.265494,51.536803,Residential Unit,25.26883,51.548508,16
ORD-SPREAD-1099,2025-01-15 18:47:24,Restaurant #393,25.265986,51.517291,Residential Unit,25.228926,51.434311,40
ORD-SPREAD-1100,2025-01-15 18:28:44,Restaurant #675,25.318189,51.450569,Residential Unit,25.348681,51.456794,21
ORD-SPREAD-1101,2025-01-15 18:43:41,Restaurant #311,25.37452,51.508853,Residential Unit,25.397547,51.426653,43
ORD-SPREAD-1102,2025-01-15 18:45:40,Restaurant #873,25.23337,51.454079,Residential Unit,25.266389,51.469592,28
ORD-SPREAD-1103,2025-01-15 18:55:10,Restaurant #562,25.196393,51.53733,Residential Unit,25.255053,51.505701,35
ORD-SPREAD-1104,2025-01-15 18:21:58,Restaurant #982,25.25756,51.494073,Residential Unit,25.297965,51.50215,29
ORD-SPREAD-1105,2025-01-15 18:08:21,Restaurant #801,25.304271,51.498824,Residential Unit,25.30406,51.467078,23
ORD-SPREAD-1106,2025-01-15 18:25:31,Restaurant #576,25.245257,51.465867,Residential Unit,25.238094,51.503516,24
ORD-SPREAD-1107,2025-01-15 18:37:51,Restaurant #185,25.321153,51.478162,Residential Unit,25.337185,51.483504,21
ORD-SPREAD-1108,2025-01-15 18:29:14,Restaurant #375,25.259307,51.423234,Residential Unit,25.242798,51.370132,32
ORD-SPREAD-1109,2025-01-15 18:26:28,Restaurant #452,25.299286,51.487816,Residential Unit,25.273664,51.475707,26
ORD-SPREAD-1110,2025-01-15 18:00:27,Restaurant #173,25.226011,51.504923,Residential Unit,25.271181,51.43727,38
ORD-SPREAD-1111,2025-01-15 18:35:10,Restaurant #407,25.24652,51.50707,Residential Unit,25.232997,51.477392,28
ORD-SPREAD-1112,2025-01-15 18:58:58,Restaurant #871,25.251087,51.506006,Residential Unit,25.238557,51.517181,16
ORD-SPREAD-1113,2025-01-15 18:08:47,Restaurant #375,25.256107,51.518045,Residential Unit,25.261525,51.533816,19
ORD-SPREAD-1114,2025-01-15 18:59:58,Restaurant #836,25.2982,51.514031,Residential Unit,25.234593,51.53284,32
ORD-SPREAD-1115,2025-01-15 18:29:06,Restaurant #358,25.196933,51.480151,Residential Unit,25.172257,51.523135,25
ORD-SPREAD-1116,2025-01-15 18:19:18,Restaurant #441,25.209641,51.491806,Residential Unit,25.191035,51.518172,21
ORD-SPREAD-1117,2025-01-15 18:34:52,Restaurant #983,25.262518,51.497681,Residential Unit,25.308494,51.514186,30
ORD-SPREAD-1118,2025-01-15 18:04:40,Restaurant #467,25.267597,51.534455,Residential Unit,25.232009,51.567505,27
ORD-SPREAD-1119,2025-01-15 18:55:45,Restaurant #290,25.306754,51.516544,Residential Unit,25.278905,51.504366,26
ORD-SPREAD-1120,2025-01-15 18:42:09,Restaurant #457,25.327653,51.48756,Residential Unit,25.323029,51.492449,18
ORD-SPREAD-1121,2025-01-15 18:12:35,Restaurant #840,25.255496,51.488587,Residential Unit,25.270741,51.447907,30
ORD-SPREAD-1122,2025-01-15 18:44:08,Restaurant #231,25.262676,51.403826,Residential Unit,25.24571,51.361037,28
ORD-SPREAD-1123,2025-01-15 18:16:33,Restaurant #822,25.262174,51.501745,Residential Unit,25.288203,51.494891,25
ORD-SPREAD-1124,2025-01-15 18:29:03,Restaurant #534,25.272806,51.507629,Residential Unit,25.276056,51.513972,16
ORD-SPREAD-1125,2025-01-15 18:51:57,Restaurant #545,25.332521,51.480686,Residential Unit,25.356797,51.453207,24
ORD-SPREAD-1126,2025-01-15 18:24:18,Restaurant #911,25.22052,51.518136,Residential Unit,25.201677,51.486013,28
ORD-SPREAD-1127,2025-01-15 18:59:11,Restaurant #720,25.286941,51.49513,Residential Unit,25.267553,51.480838,24
ORD-SPREAD-1128,2025-01-15 18:53:27,Restaurant #368,25.310741,51.456163,Residential Unit,25.300435,51.430012,27
ORD-SPREAD-1129,2025-01-15 18:52:35,Restaurant #824,25.267003,51.482943,Residential Unit,25.265238,51.515947,23
ORD-SPREAD-1130,2025-01-15 18:08:13,Restaurant #411,25.281575,51.487461,Residential Unit,25.303844,51.499544,21
ORD-SPREAD-1131,2025-01-15 18:59:36,Restaurant #626,25.302378,51.504843,Residential Unit,25.299867,51.488384,21
ORD-SPREAD-1132,2025-01-15 18:06:05,Restaurant #989,25.264765,51.483006,Residential Unit,25.257795,51.471802,24
ORD-SPREAD-1133,2025-01-15 18:52:48,Restaurant #671,25.249073,51.505358,Residential Unit,25.270385,51.512113,20
ORD-SPREAD-1134,2025-01-15 18:07:20,Restaurant #722,25.223842,51.476174,Residential Unit,25.252117,51.47747,26
ORD-SPREAD-1135,2025-01-15 18:39:16,Restaurant #268,25.23731,51.50602,Residential Unit,25.237888,51.458162,29
ORD-SPREAD-1136,2025-01-15 18:16:51,Restaurant #984,25.302117,51.514334,Residential Unit,25.290444,51.507763,18
ORD-SPREAD-1137,2025-01-15 18:48:31,Restaurant #234,25.245679,51.507916,Residential Unit,25.243688,51.468464,26
ORD-SPREAD-1138,2025-01-15 18:45:45,Restaurant #907,25.295889,51.484864,Residential Unit,25.303126,51.49349,18
ORD-SPREAD-1139,2025-01-15 18:27:51,Restaurant #350,25.241661,51.463705,Residential Unit,25.308796,51.428179,37
ORD-SPREAD-1140,2025-01-15 18:55:16,Restaurant #396,25.244161,51.524087,Residential Unit,25.348732,51.483944,47
ORD-SPREAD-1141,2025-01-15 18:39:51,Restaurant #365,25.249848,51.496367,Residential Unit,25.249578,51.555986,35
ORD-SPREAD-1142,2025-01-15 18:09:05,Restaurant #533,25.351101,51.50828,Residential Unit,25.371802,51.473799,24
ORD-SPREAD-1143,2025-01-15 18:47:28,Restaurant #607,25.241825,51.492099,Residential Unit,25.286259,51.495841,25
ORD-SPREAD-1144,2025-01-15 18:02:15,Restaurant #918,25.343364,51.486046,Residential Unit,25.348161,51.470823,23
ORD-SPREAD-1145,2025-01-15 18:18:44,Restaurant #869,25.326214,51.516442,Residential Unit,25.31999,51.449944,35
ORD-SPREAD-1146,2025-01-15 18:28:39,Restaurant #887,25.259845,51.478092,Residential Unit,25.323161,51.518446,41
ORD-SPREAD-1147,2025-01-15 18:41:56,Restaurant #636,25.254608,51.509233,Residential Unit,25.315386,51.503665,31
ORD-SPREAD-1148,2025-01-15 18:01:44,Restaurant #196,25.272986,51.406947,Residential Unit,25.273375,51.376628,22
ORD-SPREAD-1149,2025-01-15 18:12:22,Restaurant #554,25.214428,51.522859,Residential Unit,25.213373,51.522326,16
ORD-SPREAD-1150,2025-01-15 18:44:49,Restaurant #278,25.365995,51.496189,Residential Unit,25.351371,51.501045,17
ORD-SPREAD-1151,2025-01-15 18:54:40,Restaurant #456,25.279669,51.452383,Residential Unit,25.270076,51.509505,28
ORD-SPREAD-1152,2025-01-15 18:46:02,Restaurant #394,25.329744,51.497139,Residential Unit,25.343015,51.50979,17
ORD-SPREAD-1153,2025-01-15 18:45:58,Restaurant #101,25.224258,51.502675,Residential Unit,25.240927,51.485073,24
ORD-SPREAD-1154,2025-01-15 18:43:19,Restaurant #620,25.256219,51.55545,Residential Unit,25.249348,51.48525,35
ORD-SPREAD-1155,2025-01-15 18:38:44,Restaurant #227,25.339332,51.502259,Residential Unit,25.334269,51.50897,17
ORD-SPREAD-1156,2025-01-15 18:53:09,Restaurant #876,25.270925,51.541888,Residential Unit,25.266867,51.518547,20
ORD-SPREAD-1157,2025-01-15 18:15:07,Restaurant #873,25.281743,51.477745,Residential Unit,25.272109,51.443139,28
ORD-SPREAD-1158,2025-01-15 18:49:22,Restaurant #462,25.272223,51.552833,Residential Unit,25.274656,51.564211,22
ORD-SPREAD-1159,2025-01-15 18:16:33,Restaurant #395,25.317866,51.415293,Residential Unit,25.3424,51.45807,30
ORD-SPREAD-1160,2025-01-15 18:18:18,Restaurant #180,25.254253,51.441901,Residential Unit,25.249786,51.477474,24
ORD-SPREAD-1161,2025-01-15 18:06:52,Restaurant #659,25.250765,51.496079,Residential Unit,25.26009,51.539425,28
ORD-SPREAD-1162,2025-01-15 18:38:27,Restaurant #230,25.287665,51.472221,Residential Unit,25.310159,51.459789,20
ORD-SPREAD-1163,2025-01-15 18:52:53,Restaurant #172,25.264002,51.477453,Residential Unit,25.296219,51.484056,21
ORD-SPREAD-1164,2025-01-15 18:02:36,Restaurant #402,25.305252,51.508848,Residential Unit,25.228308,51.489537,39
ORD-SPREAD-1165,2025-01-15 18:21:53,Restaurant #663,25.330947,51.503472,Residential Unit,25.275363,51.49367,31
ORD-SPREAD-1166,2025-01-15 18:38:06,Restaurant #484,25.234074,51.535426,Residential Unit,25.187823,51.517645,27
ORD-SPREAD-1167,2025-01-15 18:20:58,Restaurant #293,25.282697,51.452646,Residential Unit,25.3158,51.488687,26
ORD-SPREAD-1168,2025-01-15 18:55:34,Restaurant #214,25.290718,51.48286,Residential Unit,25.224962,51.512072,37
ORD-SPREAD-1169,2025-01-15 18:41:09,Restaurant #720,25.235296,51.531754,Residential Unit,25.215917,51.492888,27
ORD-SPREAD-1170,2025-01-15 18:38:11,Restaurant #593,25.241007,51.548062,Residential Unit,25.228848,51.515902,26
ORD-SPREAD-1171,2025-01-15 18:30:35,Restaurant #937,25.222848,51.477419,Residential Unit,25.232783,51.486411,23
ORD-SPREAD-1172,2025-01-15 18:51:06,Restaurant #578,25.261553,51.473618,Residential Unit,25.28215,51.462376,22
ORD-SPREAD-1173,2025-01-15 18:11:16,Restaurant #330,25.276188,51.45915,Residential Unit,25.278892,51.461306,15
ORD-SPREAD-1174,2025-01-15 18:37:00,Restaurant #960,25.277593,51.556782,Residential Unit,25.265341,51.498799,37
ORD-SPREAD-1175,2025-01-15 18:28:07,Restaurant #470,25.363307,51.450793,Residential Unit,25.325357,51.43704,24
ORD-SPREAD-1176,2025-01-15 18:16:52,Restaurant #339,25.303888,51.445317,Residential Unit,25.347592,51.441545,26
ORD-SPREAD-1177,2025-01-15 18:20:50,Restaurant #768,25.372225,51.455277,Residential Unit,25.430172,51.473453,30
ORD-SPREAD-1178,2025-01-15 18:15:53,Restaurant #942,25.2436,51.520871,Residential Unit,25.263165,51.510769,21
ORD-SPREAD-1179,2025-01-15 18:13:30,Restaurant #293,25.283278,51.505154,Residential Unit,25.321172,51.510267,30
ORD-SPREAD-1180,2025-01-15 18:12:09,Restaurant #698,25.246429,51.548896,Residential Unit,25.204516,51.552496,25
ORD-SPREAD-1181,2025-01-15 18:15:15,Restaurant #271,25.211803,51.502239,Residential Unit,25.20687,51.516415,20
ORD-SPREAD-1182,2025-01-15 18:27:26,Restaurant #108,25.312022,51.512727,Residential Unit,25.350558,51.506113,27
ORD-SPREAD-1183,2025-01-15 18:46:04,Restaurant #817,25.283304,51.48221,Residential Unit,25.268043,51.441105,29
ORD-SPREAD-1184,2025-01-15 18:48:51,Restaurant #866,25.160819,51.437286,Residential Unit,25.179029,51.404147,27
ORD-SPREAD-1185,2025-01-15 18:58:13,Restaurant #123,25.313213,51.497176,Residential Unit,25.340645,51.49738,20
ORD-SPREAD-1186,2025-01-15 18:16:54,Restaurant #161,25.279813,51.485483,Residential Unit,25.330012,51.453679,35
ORD-SPREAD-1187,2025-01-15 18:42:02,Restaurant #621,25.253124,51.396546,Residential Unit,25.2634,51.364422,24
ORD-SPREAD-1188,2025-01-15 18:49:51,Restaurant #418,25.364735,51.507941,Residential Unit,25.36555,51.503868,18
ORD-SPREAD-1189,2025-01-15 18:25:00,Restaurant #834,25.287544,51.459236,Residential Unit,25.273299,51.481084,22
ORD-SPREAD-1190,2025-01-15 18:53:10,Restaurant #580,25.301565,51.50999,Residential Unit,25.283829,51.493404,26
ORD-SPREAD-1191,2025-01-15 18:39:38,Restaurant #715,25.315801,51.50691,Residential Unit,25.287185,51.504933,21
ORD-SPREAD-1192,2025-01-15 18:42:20,Restaurant #735,25.183082,51.460487,Residential Unit,25.216026,51.452659,25
ORD-SPREAD-1193,2025-01-15 18:17:33,Restaurant #799,25.208138,51.458133,Residential Unit,25.193692,51.454484,22
ORD-SPREAD-1194,2025-01-15 18:33:16,Restaurant #998,25.338358,51.518989,Residential Unit,25.358447,51.389981,55
ORD-SPREAD-1195,2025-01-15 18:48:40,Restaurant #141,25.27875,51.514675,Residential Unit,25.268719,51.484096,28
ORD-SPREAD-1196,2025-01-15 18:06:12,Restaurant #926,25.184919,51.479812,Residential Unit,25.193883,51.461834,22
ORD-SPREAD-1197,2025-01-15 18:53:03,Restaurant #399,25.247581,51.510359,Residential Unit,25.233637,51.463042,25
ORD-SPREAD-1198,2025-01-15 18:48:24,Restaurant #153,25.287884,51.491199,Residential Unit,25.302853,51.494473,24
ORD-SPREAD-1199,2025-01-15 18:45:36,Restaurant #574,25.252184,51.48613,Residential Unit,25.333528,51.493403,36
ORD-SPREAD-1200,2025-01-15 18:21:14,Restaurant #429,25.264375,51.477123,Residential Unit,25.31922,51.502911,34
ORD-SPREAD-1201,2025-01-15 18:48:38,Restaurant #462,25.312744,51.441778,Residential Unit,25.325911,51.434792,17
ORD-SPREAD-1202,2025-01-15 18:08:44,Restaurant #979,25.311488,51.515974,Residential Unit,25.340862,51.516201,26
ORD-SPREAD-1203,2025-01-15 18:58:48,Restaurant #574,25.258916,51.510444,Residential Unit,25.170164,51.493662,38
ORD-SPREAD-1204,2025-01-15 18:33:00,Restaurant #439,25.280528,51.389985,Residential Unit,25.239749,51.408731,31
ORD-SPREAD-1205,2025-01-15 18:44:25,Restaurant #831,25.355072,51.489512,Residential Unit,25.392958,51.502421,30
ORD-SPREAD-1206,2025-01-15 18:42:32,Restaurant #934,25.32546,51.505729,Residential Unit,25.316172,51.479996,21
ORD-SPREAD-1207,2025-01-15 18:58:55,Restaurant #752,25.27328,51.511449,Residential Unit,25.256225,51.524014,22
ORD-SPREAD-1208,2025-01-15 18:41:12,Restaurant #336,25.21875,51.559875,Residential Unit,25.242027,51.568203,27
ORD-SPREAD-1209,2025-01-15 18:48:56,Restaurant #473,25.280748,51.513183,Residential Unit,25.350022,51.458209,44
ORD-SPREAD-1210,2025-01-15 18:36:30,Restaurant #881,25.293987,51.507317,Residential Unit,25.314637,51.477719,24
ORD-SPREAD-1211,2025-01-15 18:01:44,Restaurant #825,25.279467,51.53964,Residential Unit,25.320801,51.468856,38
ORD-SPREAD-1212,2025-01-15 18:01:26,Restaurant #388,25.271703,51.540186,Residential Unit,25.266994,51.532421,15
ORD-SPREAD-1213,2025-01-15 18:35:53,Restaurant #348,25.268188,51.503624,Residential Unit,25.230307,51.497268,26
ORD-SPREAD-1214,2025-01-15 18:26:17,Restaurant #714,25.346976,51.488088,Residential Unit,25.348546,51.45538,26
ORD-SPREAD-1215,2025-01-15 18:05:25,Restaurant #948,25.263566,51.542142,Residential Unit,25.219427,51.505821,36
ORD-SPREAD-1216,2025-01-15 18:52:50,Restaurant #526,25.358401,51.519484,Residential Unit,25.272962,51.522767,38
ORD-SPREAD-1217,2025-01-15 18:38:07,Restaurant #500,25.386342,51.485717,Residential Unit,25.382784,51.498645,21
ORD-SPREAD-1218,2025-01-15 18:10:14,Restaurant #250,25.325974,51.500416,Residential Unit,25.272838,51.539977,37
ORD-SPREAD-1219,2025-01-15 18:11:09,Restaurant #230,25.357829,51.397324,Residential Unit,25.35331,51.360627,24
