order_id,created_time,pickup_restaurant,pickup_lat,pickup_lng,dropoff_area,dropoff_lat,dropoff_lng,estimated_delivery_time_min
ORD-1033,2025-01-15 18:06:07,Old Airport Restaurant 4,25.223809,51.56634,Old Airport Residence,25.23617,51.561618,18
ORD-1034,2025-01-15 18:46:20,Al Waab Restaurant 14,25.243696,51.488279,Al Waab Residence,25.230605,51.54099,24
ORD-1035,2025-01-15 18:04:37,Old Airport Restaurant 8,25.225817,51.55461,Old Airport Residence,25.323116,51.508841,31
ORD-1036,2025-01-15 18:21:21,Al Sadd Restaurant 18,25.297486,51.485813,Al Sadd Residence,25.308251,51.498507,14
ORD-1037,2025-01-15 18:20:40,Al Sadd Restaurant 9,25.267601,51.518993,Al Sadd Residence,25.376022,51.544432,40
ORD-1038,2025-01-15 18:00:50,The Pearl Restaurant 3,25.374939,51.550063,The Pearl Residence,25.248179,51.54973,41
ORD-1039,2025-01-15 18:24:15,Al Waab Restaurant 3,25.268258,51.4582,Al Waab Residence,25.243559,51.428372,19
ORD-1040,2025-01-15 18:42:26,Al Sadd Restaurant 15,25.295629,51.484343,Al Sadd Residence,25.281492,51.491159,15
ORD-1041,2025-01-15 18:15:48,Old Airport Restaurant 16,25.229367,51.559462,Old Airport Residence,25.28909,51.4911,36
ORD-1042,2025-01-15 18:01:17,West Bay Restaurant 7,25.345272,51.518073,West Bay Residence,25.248669,51.516107,33
ORD-1043,2025-01-15 18:47:34,Old Airport Restaurant 16,25.225443,51.542904,Old Airport Residence,25.250249,51.556311,17
ORD-1044,2025-01-15 18:03:13,The Pearl Restaurant 9,25.369545,51.550803,The Pearl Residence,25.37873,51.541339,13
ORD-1045,2025-01-15 18:36:16,Al Sadd Restaurant 7,25.30553,51.505006,Al Sadd Residence,25.290218,51.500098,15
ORD-1046,2025-01-15 18:56:48,West Bay Restaurant 9,25.331214,51.501577,West Bay Residence,25.325503,51.512768,15
ORD-1047,2025-01-15 18:48:55,Al Waab Restaurant 11,25.258342,51.461116,Al Waab Residence,25.239434,51.461995,16
ORD-1048,2025-01-15 18:29:01,Old Airport Restaurant 13,25.26099,51.557761,Old Airport Residence,25.241885,51.569396,14
ORD-1049,2025-01-15 18:44:26,Lusail Restaurant 6,25.400118,51.483981,Lusail Residence,25.329262,51.510605,32
ORD-1050,2025-01-15 18:20:49,Al Waab Restaurant 3,25.261644,51.467536,Al Waab Residence,25.25066,51.475247,11
ORD-1051,2025-01-15 18:33:54,Old Airport Restaurant 1,25.240488,51.559144,Old Airport Residence,25.327669,51.500137,37
ORD-1052,2025-01-15 18:19:54,The Pearl Restaurant 8,25.368251,51.550827,The Pearl Residence,25.373316,51.541535,14
ORD-1053,2025-01-15 18:45:33,Al Waab Restaurant 1,25.257906,51.444509,Al Waab Residence,25.247032,51.562113,35
ORD-1054,2025-01-15 18:08:36,Al Waab Restaurant 17,25.261806,51.477746,Al Waab Residence,25.241598,51.448572,20
ORD-1055,2025-01-15 18:51:27,West Bay Restaurant 18,25.327793,51.51749,West Bay Residence,25.31615,51.512577,12
ORD-1056,2025-01-15 18:17:50,The Pearl Restaurant 7,25.365518,51.551996,The Pearl Residence,25.259624,51.449143,49
ORD-1057,2025-01-15 18:04:22,Lusail Restaurant 11,25.425188,51.495909,Lusail Residence,25.30817,51.511016,41
ORD-1058,2025-01-15 18:58:27,Old Airport Restaurant 19,25.239615,51.55485,Old Airport Residence,25.252043,51.557134,15
ORD-1059,2025-01-15 18:13:01,Al Waab Restaurant 6,25.247909,51.455406,Al Waab Residence,25.286258,51.436268,19
ORD-1060,2025-01-15 18:08:02,Lusail Restaurant 15,25.398289,51.513613,Lusail Residence,25.380238,51.498288,14
ORD-1061,2025-01-15 18:36:21,The Pearl Restaurant 17,25.368172,51.550101,The Pearl Residence,25.372714,51.543353,15
ORD-1062,2025-01-15 18:12:16,Old Airport Restaurant 5,25.242259,51.551518,Old Airport Residence,25.272337,51.447482,40
ORD-1063,2025-01-15 18:28:10,Old Airport Restaurant 12,25.227257,51.551905,Old Airport Residence,25.244827,51.533753,17
ORD-1064,2025-01-15 18:34:51,The Pearl Restaurant 13,25.3605,51.553494,The Pearl Residence,25.362276,51.554082,10
ORD-1065,2025-01-15 18:18:22,The Pearl Restaurant 9,25.370896,51.550388,The Pearl Residence,25.374221,51.539055,14
ORD-1066,2025-01-15 18:45:41,Al Waab Restaurant 20,25.259567,51.458515,Al Waab Residence,25.217831,51.431926,21
ORD-1067,2025-01-15 18:45:38,Al Sadd Restaurant 5,25.280855,51.494327,Al Sadd Residence,25.304104,51.463913,25
ORD-1068,2025-01-15 18:35:28,The Pearl Restaurant 18,25.372172,51.549979,The Pearl Residence,25.375751,51.549764,13
ORD-1069,2025-01-15 18:20:02,West Bay Restaurant 14,25.336712,51.518443,West Bay Residence,25.313779,51.515751,21
ORD-1070,2025-01-15 18:21:28,Al Waab Restaurant 20,25.253513,51.439776,Al Waab Residence,25.287502,51.46085,25
ORD-1071,2025-01-15 18:45:00,Al Waab Restaurant 14,25.270949,51.442307,Al Waab Residence,25.289363,51.464388,23
ORD-1072,2025-01-15 18:51:29,West Bay Restaurant 3,25.328983,51.519715,West Bay Residence,25.405827,51.486002,32
ORD-1073,2025-01-15 18:50:01,Old Airport Restaurant 16,25.21508,51.546733,Old Airport Residence,25.250572,51.560971,21
ORD-1074,2025-01-15 18:26:22,Lusail Restaurant 11,25.390793,51.519061,Lusail Residence,25.403975,51.499652,22
ORD-1075,2025-01-15 18:51:55,Al Sadd Restaurant 8,25.277175,51.477791,Al Sadd Residence,25.284342,51.497825,20
ORD-1076,2025-01-15 18:13:46,Al Sadd Restaurant 11,25.303935,51.485417,Al Sadd Residence,25.404175,51.500697,33
ORD-1077,2025-01-15 18:56:26,West Bay Restaurant 15,25.306167,51.497568,West Bay Residence,25.325641,51.513668,18
ORD-1078,2025-01-15 18:56:05,Al Sadd Restaurant 4,25.293503,51.496406,Al Sadd Residence,25.285703,51.475601,20
ORD-1079,2025-01-15 18:49:16,Lusail Restaurant 10,25.416903,51.509549,Lusail Residence,25.416526,51.51171,12
ORD-1080,2025-01-15 18:56:04,The Pearl Restaurant 13,25.378339,51.54005,The Pearl Residence,25.372333,51.550087,15
ORD-1081,2025-01-15 18:31:52,The Pearl Restaurant 4,25.375471,51.549448,The Pearl Residence,25.374928,51.554076,12
ORD-1082,2025-01-15 18:41:48,Al Sadd Restaurant 5,25.293192,51.484284,Al Sadd Residence,25.294412,51.512249,18
ORD-1083,2025-01-15 18:02:50,Al Waab Restaurant 4,25.257752,51.468225,Al Waab Residence,25.273971,51.48685,21
ORD-1084,2025-01-15 18:29:45,Al Waab Restaurant 19,25.246727,51.44599,Al Waab Residence,25.250632,51.468451,13
ORD-1085,2025-01-15 18:22:11,Lusail Restaurant 12,25.413215,51.50448,Lusail Residence,25.307461,51.504536,32
ORD-1086,2025-01-15 18:37:28,The Pearl Restaurant 20,25.367337,51.552167,The Pearl Residence,25.377039,51.548345,11
ORD-1087,2025-01-15 18:04:38,Lusail Restaurant 4,25.42753,51.510593,Lusail Residence,25.393254,51.516557,20
ORD-1088,2025-01-15 18:21:31,Lusail Restaurant 18,25.426383,51.495001,Lusail Residence,25.41157,51.510589,20
ORD-1089,2025-01-15 18:26:04,Lusail Restaurant 14,25.41077,51.520771,Lusail Residence,25.402181,51.514565,17
ORD-1090,2025-01-15 18:37:12,The Pearl Restaurant 4,25.360341,51.550481,The Pearl Residence,25.376656,51.544734,13
ORD-1091,2025-01-15 18:22:29,Lusail Restaurant 18,25.397644,51.505386,Lusail Residence,25.377011,51.489295,16
ORD-1092,2025-01-15 18:28:39,Old Airport Restaurant 13,25.242811,51.548974,Old Airport Residence,25.219193,51.567854,19
ORD-1093,2025-01-15 18:39:05,Al Sadd Restaurant 16,25.288087,51.486357,Al Sadd Residence,25.298464,51.477527,14
ORD-1094,2025-01-15 18:56:05,Al Waab Restaurant 11,25.261237,51.446268,Al Waab Residence,25.257842,51.449359,17
ORD-1095,2025-01-15 18:57:11,West Bay Restaurant 12,25.303194,51.514037,West Bay Residence,25.326407,51.506529,18
ORD-1096,2025-01-15 18:31:31,Al Waab Restaurant 20,25.255932,51.446596,Al Waab Residence,25.265167,51.442448,8
ORD-1097,2025-01-15 18:37:27,The Pearl Restaurant 14,25.36603,51.550806,The Pearl Residence,25.376246,51.542685,14
ORD-1098,2025-01-15 18:47:56,The Pearl Restaurant 10,25.369643,51.554845,The Pearl Residence,25.374134,51.552868,17
ORD-1099,2025-01-15 18:56:19,Old Airport Restaurant 12,25.259286,51.562341,Old Airport Residence,25.247149,51.543956,23
ORD-1100,2025-01-15 18:03:31,Old Airport Restaurant 13,25.248462,51.567938,Old Airport Residence,25.240587,51.565559,12
ORD-1101,2025-01-15 18:57:29,Old Airport Restaurant 8,25.245742,51.561429,Old Airport Residence,25.256633,51.429145,39
ORD-1102,2025-01-15 18:46:18,Al Waab Restaurant 7,25.237681,51.430915,Al Waab Residence,25.231408,51.447688,16
ORD-1103,2025-01-15 18:16:53,The Pearl Restaurant 14,25.370931,51.552367,The Pearl Residence,25.363049,51.552855,13
ORD-1104,2025-01-15 18:22:41,The Pearl Restaurant 13,25.375426,51.549371,The Pearl Residence,25.375293,51.554415,15
ORD-1105,2025-01-15 18:36:09,West Bay Restaurant 12,25.321849,51.510898,West Bay Residence,25.306793,51.512334,15
ORD-1106,2025-01-15 18:56:08,Al Sadd Restaurant 14,25.269635,51.503897,Al Sadd Residence,25.289383,51.476869,24
ORD-1107,2025-01-15 18:29:06,Old Airport Restaurant 13,25.24928,51.557122,Old Airport Residence,25.238512,51.55913,19
ORD-1108,2025-01-15 18:10:47,Old Airport Restaurant 8,25.22873,51.548067,Old Airport Residence,25.374817,51.547734,48
ORD-1109,2025-01-15 18:02:49,Old Airport Restaurant 14,25.241116,51.566773,Old Airport Residence,25.323307,51.480503,36
ORD-1110,2025-01-15 18:53:31,Al Waab Restaurant 5,25.274742,51.440642,Al Waab Residence,25.269851,51.430774,12
ORD-1111,2025-01-15 18:20:35,The Pearl Restaurant 4,25.376996,51.548455,The Pearl Residence,25.379942,51.551876,11
ORD-1112,2025-01-15 18:06:54,West Bay Restaurant 17,25.340956,51.517756,West Bay Residence,25.317995,51.516251,18
ORD-1113,2025-01-15 18:18:21,Al Sadd Restaurant 4,25.301961,51.493337,Al Sadd Residence,25.362082,51.550039,26
ORD-1114,2025-01-15 18:21:42,West Bay Restaurant 20,25.308976,51.516861,West Bay Residence,25.325264,51.519757,14
ORD-1115,2025-01-15 18:50:16,Al Sadd Restaurant 13,25.264703,51.472075,Al Sadd Residence,25.294847,51.475945,20
ORD-1116,2025-01-15 18:32:25,West Bay Restaurant 4,25.321364,51.517645,West Bay Residence,25.314829,51.517066,17
ORD-1117,2025-01-15 18:16:24,West Bay Restaurant 8,25.324058,51.510334,West Bay Residence,25.310251,51.516309,17
ORD-1118,2025-01-15 18:45:15,Lusail Restaurant 6,25.409686,51.513083,Lusail Residence,25.422399,51.499904,14
ORD-1119,2025-01-15 18:05:17,Al Sadd Restaurant 15,25.312377,51.517496,Al Sadd Residence,25.295117,51.452639,26
ORD-1120,2025-01-15 18:46:37,The Pearl Restaurant 6,25.375119,51.553089,The Pearl Residence,25.367359,51.552557,14
ORD-1121,2025-01-15 18:30:34,The Pearl Restaurant 11,25.373933,51.54882,The Pearl Residence,25.366092,51.550124,12
ORD-1122,2025-01-15 18:11:04,West Bay Restaurant 20,25.306877,51.517435,West Bay Residence,25.3445,51.518493,21
ORD-1123,2025-01-15 18:09:29,Al Sadd Restaurant 8,25.265121,51.517036,Al Sadd Residence,25.3729,51.551677,41
ORD-1124,2025-01-15 18:14:58,Lusail Restaurant 14,25.398854,51.513329,Lusail Residence,25.374607,51.49149,17
ORD-1125,2025-01-15 18:42:32,Old Airport Restaurant 1,25.262146,51.563513,Old Airport Residence,25.262927,51.453937,36
ORD-1126,2025-01-15 18:27:16,Lusail Restaurant 9,25.408448,51.498287,Lusail Residence,25.399009,51.51469,15
ORD-1127,2025-01-15 18:03:26,Lusail Restaurant 10,25.406185,51.515527,Lusail Residence,25.318292,51.510775,27
ORD-1128,2025-01-15 18:33:53,Al Waab Restaurant 5,25.264246,51.450112,Al Waab Residence,25.255868,51.465251,21
ORD-1129,2025-01-15 18:09:56,Lusail Restaurant 16,25.403412,51.48493,Lusail Residence,25.227082,51.465437,55
ORD-1130,2025-01-15 18:07:35,Lusail Restaurant 17,25.3753,51.516339,Lusail Residence,25.411636,51.496962,22
ORD-1131,2025-01-15 18:44:02,Al Waab Restaurant 3,25.252069,51.455595,Al Waab Residence,25.231529,51.460284,15
ORD-1132,2025-01-15 18:33:43,Lusail Restaurant 13,25.410092,51.514958,Lusail Residence,25.411793,51.497312,17
ORD-1133,2025-01-15 18:54:36,Al Waab Restaurant 2,25.261201,51.464274,Al Waab Residence,25.247787,51.449054,20
ORD-1134,2025-01-15 18:27:57,Al Sadd Restaurant 9,25.288845,51.497767,Al Sadd Residence,25.272001,51.473534,14
ORD-1135,2025-01-15 18:22:29,Al Waab Restaurant 18,25.266841,51.446238,Al Waab Residence,25.248844,51.425241,14
ORD-1136,2025-01-15 18:54:49,Old Airport Restaurant 12,25.241739,51.547961,Old Airport Residence,25.289825,51.488734,26
ORD-1137,2025-01-15 18:29:36,Old Airport Restaurant 20,25.239508,51.55422,Old Airport Residence,25.241096,51.561002,19
ORD-1138,2025-01-15 18:33:01,Old Airport Restaurant 15,25.223302,51.562289,Old Airport Residence,25.238928,51.561606,17
ORD-1139,2025-01-15 18:38:59,Al Sadd Restaurant 7,25.333041,51.504958,Al Sadd Residence,25.248194,51.508959,29
ORD-1140,2025-01-15 18:06:06,West Bay Restaurant 6,25.332053,51.515306,West Bay Residence,25.309194,51.513344,12
ORD-1141,2025-01-15 18:46:41,Al Sadd Restaurant 3,25.291609,51.50494,Al Sadd Residence,25.307162,51.496207,14
ORD-1142,2025-01-15 18:38:04,Al Sadd Restaurant 15,25.290491,51.480751,Al Sadd Residence,25.276483,51.479025,14
ORD-1143,2025-01-15 18:28:39,Al Waab Restaurant 1,25.251581,51.459487,Al Waab Residence,25.373246,51.549472,52
ORD-1144,2025-01-15 18:47:33,The Pearl Restaurant 18,25.373056,51.54577,The Pearl Residence,25.361428,51.553815,17
ORD-1145,2025-01-15 18:19:36,West Bay Restaurant 17,25.311001,51.515524,West Bay Residence,25.325278,51.519762,12
ORD-1146,2025-01-15 18:34:25,Al Waab Restaurant 19,25.282234,51.462957,Al Waab Residence,25.284664,51.48323,16
ORD-1147,2025-01-15 18:43:15,Al Waab Restaurant 15,25.251025,51.463336,Al Waab Residence,25.285016,51.493036,19
ORD-1148,2025-01-15 18:24:17,Al Sadd Restaurant 2,25.319358,51.510217,Al Sadd Residence,25.255449,51.468794,28
ORD-1149,2025-01-15 18:48:10,Lusail Restaurant 19,25.406337,51.511418,Lusail Residence,25.381398,51.509667,10
ORD-1150,2025-01-15 18:39:51,Al Waab Restaurant 17,25.262694,51.440805,Al Waab Residence,25.37644,51.505997,37
ORD-1151,2025-01-15 18:21:23,Old Airport Restaurant 4,25.230964,51.563147,Old Airport Residence,25.229232,51.566339,12
ORD-1152,2025-01-15 18:28:35,Al Sadd Restaurant 2,25.313888,51.517935,Al Sadd Residence,25.298488,51.497347,18
ORD-1153,2025-01-15 18:30:39,The Pearl Restaurant 6,25.370768,51.552705,The Pearl Residence,25.370193,51.554119,12
ORD-1154,2025-01-15 18:00:15,Al Waab Restaurant 9,25.251301,51.456402,Al Waab Residence,25.284371,51.480886,21
ORD-1155,2025-01-15 18:12:34,West Bay Restaurant 18,25.323849,51.498504,West Bay Residence,25.330942,51.518851,12
ORD-1156,2025-01-15 18:25:46,Old Airport Restaurant 12,25.245007,51.549978,Old Airport Residence,25.230036,51.567008,14
ORD-1157,2025-01-15 18:25:31,West Bay Restaurant 4,25.320877,51.510939,West Bay Residence,25.327608,51.504466,13
ORD-1158,2025-01-15 18:34:26,West Bay Restaurant 17,25.315667,51.509738,West Bay Residence,25.254397,51.569478,35
ORD-1159,2025-01-15 18:42:53,Old Airport Restaurant 19,25.234068,51.546923,Old Airport Residence,25.23723,51.567992,18
ORD-1160,2025-01-15 18:01:15,West Bay Restaurant 17,25.318247,51.517608,West Bay Residence,25.237648,51.563641,37
ORD-1161,2025-01-15 18:56:15,Al Waab Restaurant 9,25.260326,51.472351,Al Waab Residence,25.275243,51.4452,22
ORD-1162,2025-01-15 18:31:11,West Bay Restaurant 14,25.321275,51.511373,West Bay Residence,25.303998,51.505836,15
ORD-1163,2025-01-15 18:11:22,The Pearl Restaurant 1,25.368673,51.552769,The Pearl Residence,25.365177,51.550472,7
ORD-1164,2025-01-15 18:19:39,Old Airport Restaurant 12,25.243304,51.561853,Old Airport Residence,25.237293,51.553525,12
ORD-1165,2025-01-15 18:58:10,Old Airport Restaurant 13,25.246506,51.562816,Old Airport Residence,25.232636,51.553083,12
ORD-1166,2025-01-15 18:10:00,Old Airport Restaurant 15,25.237531,51.565669,Old Airport Residence,25.316381,51.513238,37
ORD-1167,2025-01-15 18:58:21,West Bay Restaurant 10,25.340874,51.508777,West Bay Residence,25.320837,51.520179,20
ORD-1168,2025-01-15 18:02:56,Old Airport Restaurant 4,25.248299,51.561299,Old Airport Residence,25.228196,51.562882,21
ORD-1169,2025-01-15 18:51:10,Old Airport Restaurant 8,25.249301,51.545363,Old Airport Residence,25.238952,51.540105,9
ORD-1170,2025-01-15 18:03:35,Al Sadd Restaurant 17,25.287407,51.508034,Al Sadd Residence,25.288149,51.479072,19
ORD-1171,2025-01-15 18:38:51,Lusail Restaurant 10,25.40306,51.498093,Lusail Residence,25.392879,51.503559,9
ORD-1172,2025-01-15 18:13:17,Al Waab Restaurant 6,25.262419,51.461572,Al Waab Residence,25.239261,51.456128,19
ORD-1173,2025-01-15 18:12:16,Al Sadd Restaurant 17,25.298281,51.494186,Al Sadd Residence,25.325748,51.512631,19
ORD-1174,2025-01-15 18:18:59,Al Sadd Restaurant 9,25.299074,51.497702,Al Sadd Residence,25.301181,51.486833,18
ORD-1175,2025-01-15 18:40:02,The Pearl Restaurant 16,25.374808,51.546148,The Pearl Residence,25.375764,51.552415,14
ORD-1176,2025-01-15 18:51:59,The Pearl Restaurant 17,25.37996,51.541649,The Pearl Residence,25.377464,51.545472,13
ORD-1177,2025-01-15 18:43:59,Old Airport Restaurant 16,25.231873,51.566759,Old Airport Residence,25.230459,51.566039,14
ORD-1178,2025-01-15 18:48:12,Al Sadd Restaurant 11,25.293842,51.46495,Al Sadd Residence,25.265454,51.496046,25
ORD-1179,2025-01-15 18:41:54,Al Sadd Restaurant 8,25.293314,51.455001,Al Sadd Residence,25.312837,51.490436,22
ORD-1180,2025-01-15 18:55:05,The Pearl Restaurant 2,25.37739,51.545748,The Pearl Residence,25.298644,51.489755,34
ORD-1181,2025-01-15 18:48:45,West Bay Restaurant 2,25.313276,51.507315,West Bay Residence,25.302775,51.515909,21
ORD-1182,2025-01-15 18:00:30,Al Sadd Restaurant 9,25.299913,51.476125,Al Sadd Residence,25.314228,51.508012,22
ORD-1183,2025-01-15 18:17:06,Lusail Restaurant 13,25.391022,51.496818,Lusail Residence,25.307943,51.507179,30
ORD-1184,2025-01-15 18:14:04,Al Waab Restaurant 11,25.262234,51.44258,Al Waab Residence,25.28017,51.491203,25
ORD-1185,2025-01-15 18:44:58,The Pearl Restaurant 15,25.366863,51.554235,The Pearl Residence,25.376467,51.552065,16
ORD-1186,2025-01-15 18:11:04,Lusail Restaurant 7,25.410883,51.517123,Lusail Residence,25.394909,51.495045,19
ORD-1187,2025-01-15 18:25:03,The Pearl Restaurant 13,25.365137,51.554606,The Pearl Residence,25.372091,51.554876,9
ORD-1188,2025-01-15 18:05:05,The Pearl Restaurant 14,25.371275,51.550585,The Pearl Residence,25.375938,51.54479,11
ORD-1189,2025-01-15 18:26:50,Old Airport Restaurant 10,25.237793,51.569194,Old Airport Residence,25.232865,51.55258,11
ORD-1190,2025-01-15 18:31:45,Old Airport Restaurant 9,25.246571,51.556043,Old Airport Residence,25.243384,51.547817,9
ORD-1191,2025-01-15 18:48:51,Old Airport Restaurant 19,25.236157,51.562787,Old Airport Residence,25.257166,51.566978,19
ORD-1192,2025-01-15 18:16:07,Al Waab Restaurant 18,25.270484,51.462649,Al Waab Residence,25.26546,51.471938,15
ORD-1193,2025-01-15 18:20:44,Old Airport Restaurant 20,25.223123,51.556229,Old Airport Residence,25.379198,51.551906,52
ORD-1194,2025-01-15 18:47:07,Old Airport Restaurant 11,25.246318,51.564203,Old Airport Residence,25.398051,51.478398,54
ORD-1195,2025-01-15 18:38:20,Al Waab Restaurant 11,25.271186,51.4742,Al Waab Residence,25.252079,51.442834,18
ORD-1196,2025-01-15 18:17:44,The Pearl Restaurant 2,25.367774,51.551573,The Pearl Residence,25.369456,51.550814,11
ORD-1197,2025-01-15 18:32:14,Lusail Restaurant 17,25.408532,51.501992,Lusail Residence,25.373743,51.523125,18
ORD-1198,2025-01-15 18:53:33,The Pearl Restaurant 6,25.360226,51.554635,The Pearl Residence,25.370488,51.550677,18
ORD-1199,2025-01-15 18:38:50,Old Airport Restaurant 16,25.231144,51.54072,Old Airport Residence,25.231623,51.558817,14
ORD-1200,2025-01-15 18:24:35,Al Waab Restaurant 13,25.257828,51.45224,Al Waab Residence,25.321314,51.513943,32
ORD-1201,2025-01-15 18:18:08,Al Sadd Restaurant 5,25.2718,51.4956,Al Sadd Residence,25.246516,51.569564,28
ORD-1202,2025-01-15 18:54:47,Al Waab Restaurant 15,25.255723,51.486726,Al Waab Residence,25.242757,51.459825,15
ORD-1203,2025-01-15 18:22:52,West Bay Restaurant 16,25.335672,51.507467,West Bay Residence,25.318638,51.517149,13
ORD-1204,2025-01-15 18:29:19,Al Waab Restaurant 8,25.237674,51.494167,Al Waab Residence,25.276843,51.470502,25
ORD-1205,2025-01-15 18:29:27,Lusail Restaurant 16,25.408268,51.491574,Lusail Residence,25.403034,51.511626,16
ORD-1206,2025-01-15 18:27:01,Lusail Restaurant 9,25.414671,51.507999,Lusail Residence,25.390815,51.518984,18
ORD-1207,2025-01-15 18:28:45,The Pearl Restaurant 17,25.379751,51.553347,The Pearl Residence,25.378802,51.548656,13
ORD-1208,2025-01-15 18:18:22,West Bay Restaurant 7,25.332056,51.509205,West Bay Residence,25.332904,51.51671,12
ORD-1209,2025-01-15 18:40:24,The Pearl Restaurant 12,25.373372,51.553757,The Pearl Residence,25.369909,51.551596,15
ORD-1210,2025-01-15 18:49:18,Al Waab Restaurant 16,25.251453,51.452569,Al Waab Residence,25.251745,51.428302,22
ORD-1211,2025-01-15 18:36:57,Al Waab Restaurant 12,25.256431,51.464482,Al Waab Residence,25.264051,51.464849,16
ORD-1212,2025-01-15 18:07:07,West Bay Restaurant 2,25.32955,51.515942,West Bay Residence,25.246667,51.544227,32
ORD-1213,2025-01-15 18:45:29,Al Sadd Restaurant 7,25.300528,51.49349,Al Sadd Residence,25.293925,51.481535,13
ORD-1214,2025-01-15 18:49:35,The Pearl Restaurant 13,25.37431,51.540661,The Pearl Residence,25.277328,51.468819,41
ORD-1215,2025-01-15 18:09:30,West Bay Restaurant 18,25.30547,51.514798,West Bay Residence,25.32694,51.519117,14
ORD-1216,2025-01-15 18:33:35,Old Airport Restaurant 16,25.233666,51.553165,Old Airport Residence,25.242207,51.551101,14
