courier_id,available_from,starting_area_hint,courier_lat,courier_lng,vehicle_type,bundle_capacity
CR-HYBRID-25,2025-01-15 17:01:00,Lusail,25.399085,51.495039,motorbike,3
CR-HYBRID-26,2025-01-15 17:01:00,The Pearl,25.362289,51.55105,car,2
CR-HYBRID-27,2025-01-15 17:21:00,Roaming,25.332867,51.521535,motorbike,3
CR-HYBRID-28,2025-01-15 17:30:00,Lusail,25.394856,51.47916,car,2
CR-HYBRID-29,2025-01-15 17:08:00,Roaming,25.246107,51.422042,motorbike,2
CR-HYBRID-30,2025-01-15 17:16:00,Lusail,25.383468,51.514157,car,4
CR-HYBRID-31,2025-01-15 17:19:00,Old Airport,25.253844,51.550767,motorbike,3
CR-HYBRID-32,2025-01-15 17:27:00,Roaming,25.258696,51.431109,car,4
CR-HYBRID-33,2025-01-15 17:53:00,Lusail,25.403358,51.505714,car,4
CR-HYBRID-34,2025-01-15 17:54:00,West Bay,25.331727,51.521615,motorbike,3
CR-HYBRID-35,2025-01-15 17:55:00,Old Airport,25.24603,51.544943,car,4
CR-HYBRID-36,2025-01-15 17:04:00,Roaming,25.254582,51.563846,motorbike,2
CR-HYBRID-37,2025-01-15 17:48:00,Old Airport,25.212999,51.566966,bike,2
CR-HYBRID-38,2025-01-15 17:50:00,Old Airport,25.237055,51.554198,motorbike,2
CR-HYBRID-39,2025-01-15 17:52:00,Roaming,25.432311,51.46816,car,4
CR-HYBRID-40,2025-01-15 17:06:00,West Bay,25.30282,51.517039,car,4
CR-HYBRID-41,2025-01-15 17:47:00,Roaming,25.232081,51.436165,motorbike,3
CR-HYBRID-42,2025-01-15 17:02:00,Roaming,25.24592,51.422561,motorbike,3
CR-HYBRID-43,2025-01-15 17:50:00,Al Sadd,25.294361,51.467791,motorbike,3
CR-HYBRID-44,2025-01-15 17:48:00,Roaming,25.272153,51.541686,motorbike,4
CR-HYBRID-45,2025-01-15 17:31:00,Old Airport,25.241061,51.553403,car,3
CR-HYBRID-46,2025-01-15 17:05:00,Roaming,25.440369,51.448355,car,4
CR-HYBRID-47,2025-01-15 17:38:00,Al Sadd,25.290679,51.473061,motorbike,2
CR-HYBRID-48,2025-01-15 17:26:00,Roaming,25.417029,51.49851,motorbike,3
CR-HYBRID-49,2025-01-15 17:21:00,Al Sadd,25.271979,51.507771,motorbike,4
CR-HYBRID-50,2025-01-15 17:49:00,West Bay,25.323398,51.514103,car,3
CR-HYBRID-51,2025-01-15 17:42:00,The Pearl,25.369481,51.552539,bike,2
CR-HYBRID-52,2025-01-15 17:06:00,Old Airport,25.237279,51.55464,motorbike,2
CR-HYBRID-53,2025-01-15 17:13:00,Lusail,25.397942,51.500463,bike,2
CR-HYBRID-54,2025-01-15 17:56:00,Roaming,25.383185,51.420384,motorbike,3
CR-HYBRID-55,2025-01-15 17:59:00,West Bay,25.331502,51.516852,bike,2
CR-HYBRID-56,2025-01-15 17:01:00,Roaming,25.386697,51.401901,motorbike,4
CR-HYBRID-57,2025-01-15 17:57:00,Al Sadd,25.273599,51.487161,motorbike,3
CR-HYBRID-58,2025-01-15 17:29:00,Old Airport,25.234522,51.5428,car,3
CR-HYBRID-59,2025-01-15 17:32:00,West Bay,25.335576,51.50708,car,4
CR-HYBRID-60,2025-01-15 17:08:00,The Pearl,25.368787,51.55331,bike,2
CR-HYBRID-61,2025-01-15 17:08:00,Lusail,25.402522,51.50933,motorbike,4
CR-HYBRID-62,2025-01-15 17:23:00,Al Sadd,25.295608,51.488706,motorbike,3
CR-HYBRID-63,2025-01-15 17:29:00,The Pearl,25.375074,51.546915,car,4
CR-HYBRID-64,2025-01-15 17:03:00,Roaming,25.223704,51.41504,motorbike,3
CR-HYBRID-65,2025-01-15 18:00:00,Al Sadd,25.27369,51.463218,motorbike,2
CR-HYBRID-66,2025-01-15 17:51:00,West Bay,25.323139,51.50973,bike,2
CR-HYBRID-67,2025-01-15 17:21:00,West Bay,25.303754,51.511248,bike,2
CR-HYBRID-68,2025-01-15 17:54:00,Al Sadd,25.273309,51.502542,bike,2
CR-HYBRID-69,2025-01-15 17:18:00,West Bay,25.32513,51.510824,car,4
CR-HYBRID-70,2025-01-15 17:54:00,Old Airport,25.24991,51.560512,motorbike,2
CR-HYBRID-71,2025-01-15 17:22:00,West Bay,25.320922,51.499476,bike,2
CR-HYBRID-72,2025-01-15 17:24:00,West Bay,25.340369,51.517235,motorbike,3
CR-HYBRID-73,2025-01-15 17:12:00,Roaming,25.312268,51.497551,car,3
CR-HYBRID-74,2025-01-15 17:34:00,West Bay,25.329573,51.510989,motorbike,2
CR-HYBRID-75,2025-01-15 17:30:00,West Bay,25.312711,51.511349,motorbike,2
CR-HYBRID-76,2025-01-15 17:50:00,The Pearl,25.37942,51.547515,motorbike,2
CR-HYBRID-77,2025-01-15 17:58:00,West Bay,25.31381,51.510551,bike,3
CR-HYBRID-78,2025-01-15 17:56:00,West Bay,25.322582,51.521814,motorbike,4
CR-HYBRID-79,2025-01-15 17:42:00,Roaming,25.261112,51.480491,bike,2
CR-HYBRID-80,2025-01-15 17:58:00,Old Airport,25.233717,51.519655,bike,2
CR-HYBRID-81,2025-01-15 17:27:00,Old Airport,25.249557,51.553088,motorbike,3
CR-HYBRID-82,2025-01-15 17:44:00,Roaming,25.231403,51.423993,motorbike,3
CR-HYBRID-83,2025-01-15 17:27:00,The Pearl,25.378403,51.5517,car,4
CR-HYBRID-84,2025-01-15 17:57:00,Al Waab,25.257229,51.448763,bike,2
CR-HYBRID-85,2025-01-15 17:44:00,Old Airport,25.229528,51.567851,bike,2
CR-HYBRID-86,2025-01-15 17:35:00,Old Airport,25.225261,51.535271,motorbike,3
CR-HYBRID-87,2025-01-15 17:10:00,Roaming,25.204641,51.558303,car,4
CR-HYBRID-88,2025-01-15 17:44:00,Al Waab,25.241749,51.451642,bike,2
CR-HYBRID-89,2025-01-15 17:01:00,Roaming,25.278002,51.525654,car,3
CR-HYBRID-90,2025-01-15 17:55:00,Old Airport,25.23584,51.539707,motorbike,4
CR-HYBRID-91,2025-01-15 17:04:00,Roaming,25.360522,51.436295,car,4
CR-HYBRID-92,2025-01-15 17:43:00,West Bay,25.31141,51.513751,motorbike,4
CR-HYBRID-93,2025-01-15 17:00:00,Old Airport,25.2509,51.56707,car,4
CR-HYBRID-94,2025-01-15 17:04:00,Al Waab,25.259247,51.459181,bike,2
CR-HYBRID-95,2025-01-15 17:51:00,West Bay,25.322904,51.514606,motorbike,3
CR-HYBRID-96,2025-01-15 17:47:00,Roaming,25.335766,51.431,car,3
CR-HYBRID-97,2025-01-15 17:27:00,Roaming,25.291496,51.432839,bike,2
CR-HYBRID-98,2025-01-15 17:19:00,Roaming,25.337723,51.494946,car,4
CR-HYBRID-99,2025-01-15 17:43:00,Old Airport,25.248055,51.56004,car,4
